timestamp,open,high,low,close,volume
2017-04-26,0.1200,0.1200,0.1100,0.1100,3811376
2017-04-25,0.1000,0.1100,0.1000,0.1100,7436236
2017-04-24,0.0900,0.1000,0.0900,0.1000,2413190
2017-04-21,0.0900,0.1000,0.0900,0.0900,506920
2017-04-20,0.0900,0.1000,0.0900,0.0900,1237888
2017-04-19,0.1000,0.1000,0.0900,0.0900,1060029
2017-04-18,0.1000,0.1000,0.0900,0.0900,1481654
2017-04-17,0.1100,0.1100,0.0900,0.1000,3445321
2017-04-13,0.1000,0.1100,0.0900,0.1000,7537179
2017-04-12,0.0900,0.0900,0.0800,0.0900,3000600
2017-04-11,0.0900,0.0900,0.0800,0.0800,932541
2017-04-10,0.0800,0.0900,0.0800,0.0900,1060428
2017-04-07,0.0800,0.0800,0.0800,0.0800,1419316
2017-04-06,0.0800,0.0800,0.0800,0.0800,748338
2017-04-05,0.0800,0.0800,0.0800,0.0800,1554803
2017-04-04,0.0800,0.0800,0.0800,0.0800,4116408
2017-04-03,0.0900,0.0900,0.0800,0.0800,1787274
2017-03-31,0.0900,0.0900,0.0900,0.0900,1211890
2017-03-30,0.0900,0.1000,0.0900,0.0900,1490370
2017-03-29,0.0800,0.1000,0.0800,0.0900,4394099
2017-03-28,0.0800,0.0800,0.0800,0.0800,1266228
2017-03-27,0.0900,0.0900,0.0800,0.0800,2050138
2017-03-24,0.0900,0.0900,0.0800,0.0800,1257107
2017-03-23,0.0900,0.0900,0.0800,0.0800,3052692
2017-03-22,0.0900,0.0900,0.0900,0.0900,3842553
2017-03-21,0.0900,0.0900,0.0900,0.0900,3233387
2017-03-20,0.0900,0.1000,0.0900,0.1000,1868210
2017-03-17,0.1000,0.1000,0.0900,0.0900,2721106
2017-03-16,0.1000,0.1000,0.0900,0.0900,2739886
2017-03-15,0.1000,0.1000,0.0900,0.0900,2743210
2017-03-14,0.1000,0.1000,0.1000,0.1000,2290511
2017-03-13,0.1000,0.1100,0.1000,0.1000,2785936
2017-03-10,0.1000,0.1000,0.1000,0.1000,1122509
2017-03-09,0.1000,0.1000,0.1000,0.1000,4333060
2017-03-08,0.1200,0.1200,0.1100,0.1100,1883444
2017-03-07,0.1100,0.1300,0.1100,0.1200,4232771
2017-03-06,0.1200,0.1200,0.1100,0.1100,6327053
2017-03-03,0.1100,0.1200,0.1000,0.1100,2832756
2017-03-02,0.1000,0.1100,0.1000,0.1100,2203276
2017-03-01,0.0900,0.1000,0.0900,0.1000,1977814
2017-02-28,0.1100,0.1100,0.1000,0.1000,1546222
2017-02-27,0.1000,0.1000,0.0900,0.1000,2423171
2017-02-24,0.1000,0.1000,0.0900,0.1000,1482099
2017-02-23,0.0900,0.1000,0.0900,0.1000,5748275
2017-02-22,0.1000,0.1000,0.0900,0.0900,4638834
2017-02-21,0.1000,0.1100,0.1000,0.1000,2787649
2017-02-17,0.1100,0.1100,0.0900,0.1000,10738778
2017-02-16,0.1300,0.1300,0.1200,0.1200,2017681
2017-02-15,0.1400,0.1400,0.1300,0.1300,2238206
2017-02-14,0.1500,0.1500,0.1300,0.1300,4580999
2017-02-13,0.1300,0.1500,0.1300,0.1500,8352411
2017-02-10,0.1200,0.1300,0.1100,0.1300,1847485
2017-02-09,0.1100,0.1300,0.1100,0.1200,3543175
2017-02-08,0.1200,0.1200,0.1100,0.1100,794697
2017-02-07,0.1200,0.1200,0.1100,0.1200,721120
2017-02-06,0.1100,0.1200,0.1100,0.1200,726735
2017-02-03,0.1200,0.1200,0.1100,0.1100,558400
2017-02-02,0.1100,0.1200,0.1100,0.1200,938991
2017-02-01,0.1100,0.1200,0.1100,0.1100,413863
2017-01-31,0.1170,0.1200,0.1052,0.1060,1093415
2017-01-30,0.1250,0.1299,0.1160,0.1200,1574456
2017-01-27,0.1155,0.1249,0.1080,0.1208,2111161
2017-01-26,0.1020,0.1100,0.1020,0.1100,1014097
2017-01-25,0.1005,0.1091,0.1001,0.1052,614193
2017-01-24,0.1000,0.1090,0.0941,0.1077,1511665
2017-01-23,0.1090,0.1120,0.1070,0.1080,904273
2017-01-20,0.1110,0.1162,0.1070,0.1080,1822264
2017-01-19,0.1200,0.1200,0.1150,0.1154,1775614
2017-01-18,0.1200,0.1249,0.1125,0.1150,1758979
2017-01-17,0.1300,0.1350,0.1170,0.1250,3087177
2017-01-13,0.1251,0.1450,0.1251,0.1270,2739599
2017-01-12,0.1487,0.1487,0.1200,0.1238,3371514
2017-01-11,0.1680,0.1830,0.1234,0.1500,12189587
2017-01-10,0.1210,0.1675,0.1150,0.1590,16817269
2017-01-09,0.1125,0.1200,0.1050,0.1145,9413004
2017-01-06,0.0817,0.1179,0.0817,0.1125,10351376
2017-01-05,0.0783,0.0850,0.0763,0.0816,1934011
2017-01-04,0.0744,0.0800,0.0700,0.0760,1846065
2017-01-03,0.0700,0.0715,0.0675,0.0709,2013608
2016-12-30,0.0715,0.0760,0.0645,0.0672,3781272
2016-12-29,0.0761,0.0800,0.0722,0.0749,1552370
2016-12-28,0.0721,0.0882,0.0721,0.0761,1643224
2016-12-27,0.0770,0.0850,0.0706,0.0773,1543994
2016-12-23,0.0880,0.0880,0.0600,0.0770,4157552
2016-12-22,0.0900,0.0949,0.0854,0.0889,1000380
2016-12-21,0.0906,0.0950,0.0815,0.0876,1924678
2016-12-20,0.0932,0.0980,0.0932,0.0941,848853
2016-12-19,0.0950,0.0980,0.0931,0.0958,1143044
2016-12-16,0.0975,0.1000,0.0920,0.0920,2954979
2016-12-15,0.1025,0.1035,0.0920,0.0940,3942722
2016-12-14,0.1010,0.1085,0.1010,0.1063,1555402
2016-12-13,0.1050,0.1100,0.1000,0.1015,2618397
2016-12-12,0.1105,0.1159,0.0938,0.0995,4494581
2016-12-09,0.1200,0.1212,0.1110,0.1186,2712730
2016-12-08,0.1240,0.1400,0.1156,0.1200,7096971
2016-12-07,0.1150,0.1240,0.1143,0.1220,1767693
2016-12-06,0.1200,0.1235,0.1131,0.1143,3094209
2016-12-05,0.1200,0.1245,0.1120,0.1200,6004260
2016-12-02,0.1200,0.1200,0.1005,0.1139,9051301
2016-12-01,0.2150,0.2156,0.1700,0.1793,2865428
2016-11-30,0.2299,0.2299,0.2100,0.2111,1024897
2016-11-29,0.2450,0.2550,0.2150,0.2153,1268186
2016-11-28,0.2700,0.2752,0.2450,0.2600,582790
2016-11-25,0.2800,0.2827,0.2703,0.2809,131045
2016-11-23,0.2780,0.2850,0.2760,0.2815,231122
2016-11-22,0.2890,0.2900,0.2750,0.2795,450893
2016-11-21,0.2850,0.2900,0.2701,0.2800,792542
2016-11-18,0.2900,0.2900,0.2700,0.2800,220684
2016-11-17,0.2744,0.2937,0.2700,0.2850,194592
2016-11-16,0.2940,0.2940,0.2700,0.2759,290323
2016-11-15,0.2949,0.2949,0.2900,0.2940,368269
2016-11-14,0.2900,0.2999,0.2750,0.2897,532313
2016-11-11,0.2900,0.2925,0.2700,0.2877,341892
2016-11-10,0.2700,0.2993,0.2700,0.2900,523652
2016-11-09,0.2620,0.2783,0.2503,0.2747,498706
2016-11-08,0.2500,0.2614,0.2500,0.2614,244354
2016-11-07,0.2500,0.2650,0.2418,0.2495,234761
2016-11-04,0.2340,0.2615,0.2301,0.2500,210473
2016-11-03,0.2590,0.2697,0.2329,0.2400,354048
2016-11-02,0.2700,0.2800,0.2501,0.2501,313326
2016-11-01,0.2590,0.2700,0.2551,0.2700,316262
2016-10-31,0.2340,0.2800,0.2300,0.2800,711006
2016-10-28,0.2300,0.2400,0.2212,0.2400,395071
2016-10-27,0.2300,0.2497,0.2248,0.2300,271824
2016-10-26,0.2299,0.2397,0.2210,0.2297,277641
2016-10-25,0.2275,0.2360,0.2207,0.2252,300893
2016-10-24,0.2498,0.2521,0.2200,0.2200,845468
2016-10-21,0.2100,0.2499,0.2096,0.2410,1779051
2016-10-20,0.2000,0.2099,0.2000,0.2060,471216
2016-10-19,0.2100,0.2200,0.2001,0.2004,967908
2016-10-18,0.2232,0.2398,0.2101,0.2126,487403
2016-10-17,0.2250,0.2301,0.2051,0.2243,430317
2016-10-14,0.2410,0.2410,0.2042,0.2150,1344217
2016-10-13,0.2550,0.2551,0.2400,0.2400,684485
2016-10-12,0.2750,0.2798,0.2411,0.2411,1067373
2016-10-11,0.2800,0.2837,0.2500,0.2750,1162286
2016-10-10,0.2825,0.2887,0.2750,0.2756,452290
2016-10-07,0.2750,0.2839,0.2750,0.2839,276015
2016-10-06,0.2800,0.2900,0.2713,0.2736,436023
2016-10-05,0.2800,0.2944,0.2705,0.2800,409563
2016-10-04,0.2950,0.2984,0.2711,0.2799,610960
2016-10-03,0.3100,0.3100,0.2820,0.2950,612585
2016-09-30,0.2765,0.3192,0.2725,0.3050,1431229
2016-09-29,0.2705,0.2849,0.2705,0.2760,980413
2016-09-28,0.2700,0.2799,0.2650,0.2700,1467546
2016-09-27,0.3000,0.3371,0.2430,0.2724,8803188
2016-09-26,0.4390,0.4650,0.4150,0.4350,1096046
2016-09-23,0.4120,0.4250,0.4110,0.4250,270738
2016-09-22,0.4300,0.4300,0.4110,0.4120,318059
2016-09-21,0.4180,0.4400,0.4100,0.4400,286140
2016-09-20,0.4320,0.4320,0.4110,0.4155,314555
2016-09-19,0.4200,0.4390,0.4110,0.4390,640428
2016-09-16,0.4060,0.4300,0.4000,0.4228,575849
2016-09-15,0.4000,0.4650,0.3816,0.4200,985827
2016-09-14,0.3915,0.4000,0.3800,0.4000,151588
2016-09-13,0.3801,0.3880,0.3755,0.3762,344879
2016-09-12,0.4000,0.4013,0.3814,0.3870,335711
2016-09-09,0.4100,0.4145,0.3800,0.3950,778012
2016-09-08,0.4100,0.4300,0.4050,0.4150,201298
2016-09-07,0.4300,0.4398,0.4182,0.4182,300628
2016-09-06,0.4011,0.4400,0.3305,0.4330,2240431
2016-09-02,0.4775,0.4775,0.4300,0.4300,1535856
2016-09-01,0.4900,0.4950,0.4650,0.4800,445037
2016-08-31,0.4711,0.4800,0.4700,0.4746,227773
2016-08-30,0.4797,0.4800,0.4700,0.4779,285835
2016-08-29,0.4700,0.4800,0.4700,0.4700,123535
2016-08-26,0.4800,0.4848,0.4700,0.4800,252463
2016-08-25,0.5000,0.5000,0.4700,0.4711,480228
2016-08-24,0.5000,0.5000,0.4900,0.4900,259431
2016-08-23,0.4950,0.5096,0.4800,0.4973,1105073
2016-08-22,0.5300,0.5420,0.5201,0.5325,1067017
2016-08-19,0.5190,0.5300,0.5136,0.5295,742636
2016-08-18,0.5000,0.5199,0.4981,0.5100,1414311
2016-08-17,0.5047,0.5047,0.5000,0.5000,126661
2016-08-16,0.5047,0.5099,0.4951,0.5099,290577
2016-08-15,0.5047,0.5047,0.4900,0.5000,313371
2016-08-12,0.4910,0.5066,0.4900,0.4996,622906
2016-08-11,0.5000,0.5047,0.4900,0.4966,220446
2016-08-10,0.5125,0.5125,0.4900,0.4912,178487
2016-08-09,0.5100,0.5130,0.4900,0.5090,495497
2016-08-08,0.4870,0.5241,0.4802,0.5195,941806
2016-08-05,0.4798,0.4850,0.4702,0.4800,264238
2016-08-04,0.4728,0.4850,0.4700,0.4700,159837
2016-08-03,0.4700,0.4749,0.4620,0.4749,157201
2016-08-02,0.4680,0.4700,0.4600,0.4610,137869
2016-08-01,0.4700,0.4766,0.4600,0.4600,105049
2016-07-29,0.4700,0.4700,0.4550,0.4550,181731
2016-07-28,0.4700,0.4758,0.4600,0.4700,309746
2016-07-27,0.4758,0.4776,0.4700,0.4700,291122
2016-07-26,0.4800,0.4850,0.4695,0.4710,219290
2016-07-25,0.4749,0.4766,0.4724,0.4750,136541
2016-07-22,0.4650,0.4750,0.4550,0.4550,81071
2016-07-21,0.4660,0.4799,0.4550,0.4750,154394
2016-07-20,0.4670,0.4696,0.4500,0.4530,101149
2016-07-19,0.4660,0.4670,0.4500,0.4596,137867
2016-07-18,0.4700,0.4701,0.4350,0.4570,347839
2016-07-15,0.4800,0.4800,0.4547,0.4614,178401
2016-07-14,0.4720,0.4849,0.4600,0.4800,709973
2016-07-13,0.4800,0.4821,0.4730,0.4800,287404
2016-07-12,0.4796,0.4870,0.4710,0.4717,278110
2016-07-11,0.4650,0.4800,0.4650,0.4700,575992
2016-07-08,0.4700,0.4731,0.4651,0.4654,135788
2016-07-07,0.4710,0.4751,0.4650,0.4720,151947
2016-07-06,0.4700,0.4870,0.4680,0.4750,300128
2016-07-05,0.4600,0.4699,0.4600,0.4662,151365
2016-07-01,0.4600,0.4667,0.4510,0.4600,387671
2016-06-30,0.4610,0.4699,0.4547,0.4600,201837
2016-06-29,0.4500,0.4650,0.4500,0.4577,207809
2016-06-28,0.4405,0.4699,0.4405,0.4600,275207
2016-06-27,0.4502,0.4650,0.4451,0.4553,66812
2016-06-24,0.4400,0.4683,0.4400,0.4650,324885
2016-06-23,0.4671,0.4683,0.4416,0.4430,402736
2016-06-22,0.4400,0.4699,0.4400,0.4651,162578
2016-06-21,0.4800,0.4800,0.4500,0.4601,285093
2016-06-20,0.4670,0.4800,0.4604,0.4701,73703
2016-06-17,0.4701,0.4730,0.4600,0.4600,282275
2016-06-16,0.4870,0.4898,0.4675,0.4676,219735
2016-06-15,0.4800,0.4898,0.4700,0.4898,105470
2016-06-14,0.4800,0.4898,0.4730,0.4815,123654
2016-06-13,0.4800,0.4900,0.4750,0.4829,264130
2016-06-10,0.4900,0.4944,0.4700,0.4749,233245
2016-06-09,0.5015,0.5069,0.4820,0.4964,282050
2016-06-08,0.5050,0.5070,0.5000,0.5070,122219
2016-06-07,0.5151,0.5200,0.5000,0.5070,170892
2016-06-06,0.5247,0.5247,0.5151,0.5151,379631
2016-06-03,0.5250,0.5300,0.5001,0.5001,248158
2016-06-02,0.5350,0.5350,0.5140,0.5140,324541
2016-06-01,0.5500,0.5500,0.5220,0.5330,416734
2016-05-31,0.5100,0.5450,0.5099,0.5419,644773
2016-05-27,0.5050,0.5170,0.5015,0.5050,273021
2016-05-26,0.5000,0.5075,0.4991,0.5050,272529
2016-05-25,0.4975,0.5000,0.4961,0.4999,349245
2016-05-24,0.4901,0.5000,0.4901,0.5000,115674
2016-05-23,0.5000,0.5010,0.4900,0.4950,311824
2016-05-20,0.4939,0.5000,0.4901,0.4958,362871
2016-05-19,0.5000,0.5000,0.4900,0.4904,442088
2016-05-18,0.5300,0.5300,0.4497,0.4891,2159114
2016-05-17,0.5320,0.5400,0.5300,0.5400,235946
2016-05-16,0.5400,0.5500,0.5301,0.5400,154743
2016-05-13,0.5580,0.5599,0.5301,0.5361,278808
2016-05-12,0.5690,0.5800,0.5500,0.5500,373649
2016-05-11,0.5700,0.5850,0.5650,0.5650,93160
2016-05-10,0.5600,0.5725,0.5550,0.5651,133342
2016-05-09,0.5520,0.5776,0.5501,0.5601,143523
2016-05-06,0.5740,0.5885,0.5500,0.5555,215873
2016-05-05,0.5900,0.5940,0.5600,0.5650,356789
2016-05-04,0.5900,0.5900,0.5720,0.5900,417467
2016-05-03,0.5650,0.5800,0.5650,0.5651,242686
2016-05-02,0.5500,0.5693,0.5500,0.5503,223772
2016-04-29,0.5599,0.5599,0.5500,0.5500,169057
2016-04-28,0.5600,0.5600,0.5518,0.5592,147355
2016-04-27,0.5700,0.5749,0.5511,0.5685,207682
2016-04-26,0.5620,0.5825,0.5602,0.5636,224500
2016-04-25,0.5780,0.5825,0.5510,0.5600,277531
2016-04-22,0.5750,0.5798,0.5502,0.5610,288730
2016-04-21,0.5700,0.5700,0.5451,0.5640,202600
2016-04-20,0.5300,0.5700,0.5300,0.5699,501276
2016-04-19,0.5500,0.5500,0.5246,0.5324,415297
2016-04-18,0.5699,0.5699,0.5310,0.5401,500802
2016-04-15,0.5800,0.5800,0.5551,0.5551,346759
2016-04-14,0.5700,0.5924,0.5540,0.5700,383107
2016-04-13,0.5800,0.5800,0.5501,0.5600,573088
2016-04-12,0.5970,0.5970,0.5507,0.5800,164984
2016-04-11,0.6000,0.6000,0.5800,0.5800,176154
2016-04-08,0.5869,0.5998,0.5501,0.5900,283818
2016-04-07,0.5508,0.5870,0.5508,0.5870,155086
2016-04-06,0.5800,0.5900,0.5599,0.5600,264368
2016-04-05,0.5505,0.5800,0.5500,0.5750,214730
2016-04-04,0.5040,0.5800,0.5001,0.5600,505531
2016-04-01,0.5400,0.5558,0.5300,0.5300,191468
2016-03-31,0.5300,0.5402,0.5256,0.5300,194867
2016-03-30,0.5400,0.5450,0.5255,0.5316,147003
2016-03-29,0.5498,0.5593,0.5320,0.5405,94817
2016-03-28,0.5450,0.5498,0.5354,0.5366,121722
2016-03-24,0.5575,0.5575,0.5351,0.5382,170311
2016-03-23,0.5620,0.5649,0.5301,0.5597,256594
2016-03-22,0.5500,0.5649,0.5305,0.5550,170206
2016-03-21,0.5600,0.5649,0.5323,0.5474,343550
2016-03-18,0.5599,0.5700,0.5301,0.5301,247779
2016-03-17,0.5411,0.5499,0.5210,0.5499,769580
2016-03-16,0.5700,0.5979,0.5400,0.5499,392136
2016-03-15,0.6100,0.6200,0.5603,0.5669,412758
2016-03-14,0.6000,0.6099,0.5800,0.6050,290895
2016-03-11,0.5700,0.5800,0.5600,0.5740,262852
2016-03-10,0.5799,0.5800,0.5500,0.5578,438845
2016-03-09,0.5500,0.5895,0.5500,0.5599,877041
2016-03-08,0.6500,0.6584,0.5000,0.5374,1070708
2016-03-07,0.6500,0.6600,0.6300,0.6350,935616
2016-03-04,0.6200,0.6400,0.6101,0.6256,902124
2016-03-03,0.5900,0.6121,0.5801,0.6000,418255
2016-03-02,0.5950,0.6126,0.5900,0.5901,393959
2016-03-01,0.5680,0.5899,0.5680,0.5800,236377
2016-02-29,0.5950,0.5999,0.5680,0.5750,275946
2016-02-26,0.6160,0.6160,0.5750,0.5900,336412
2016-02-25,0.6000,0.6240,0.5900,0.6000,549536
2016-02-24,0.6100,0.6149,0.5502,0.5948,1074890
2016-02-23,0.5480,0.6300,0.5480,0.6000,1744894
2016-02-22,0.5400,0.5497,0.5101,0.5400,564937
2016-02-19,0.5300,0.5699,0.5227,0.5266,1017322
2016-02-18,0.4999,0.5400,0.4901,0.5227,778919
2016-02-17,0.4900,0.5244,0.4719,0.4950,731842
2016-02-16,0.4801,0.4987,0.4801,0.4900,303311
2016-02-12,0.5000,0.5008,0.4800,0.4807,160152
2016-02-11,0.5100,0.5200,0.4801,0.4898,391595
2016-02-10,0.5130,0.5380,0.4900,0.5200,976766
2016-02-09,0.4980,0.5099,0.4800,0.5000,160731
2016-02-08,0.5000,0.5100,0.4701,0.4896,338986
2016-02-05,0.4600,0.5000,0.4600,0.4611,499404
2016-02-04,0.4600,0.4799,0.4515,0.4799,423380
2016-02-03,0.4601,0.4800,0.4601,0.4654,244293
2016-02-02,0.5000,0.5099,0.4711,0.4855,337993
2016-02-01,0.4810,0.4995,0.4601,0.4897,338950
2016-01-29,0.4800,0.5000,0.4619,0.4757,352562
2016-01-28,0.4800,0.4999,0.4703,0.4790,339164
2016-01-27,0.4800,0.5069,0.4600,0.4839,511062
2016-01-26,0.5303,0.5303,0.4800,0.4811,416987
2016-01-25,0.4998,0.5490,0.4848,0.5050,830790
2016-01-22,0.4650,0.4950,0.4522,0.4800,510471
2016-01-21,0.4500,0.4525,0.4240,0.4517,260438
2016-01-20,0.4700,0.4700,0.4200,0.4445,453787
2016-01-19,0.4450,0.4870,0.4450,0.4694,818690
2016-01-15,0.4100,0.4700,0.3901,0.4301,1032327
2016-01-14,0.3700,0.4000,0.3600,0.3997,761613
2016-01-13,0.3898,0.3898,0.3700,0.3700,732269
2016-01-12,0.3950,0.3979,0.3800,0.3800,402565
2016-01-11,0.3910,0.3999,0.3705,0.3803,553205
2016-01-08,0.4198,0.4198,0.3705,0.3800,1110469
2016-01-07,0.4600,0.4645,0.4090,0.4200,727177
2016-01-06,0.4500,0.4899,0.4398,0.4550,1728823
2016-01-05,0.4100,0.4580,0.4015,0.4200,1206549
2016-01-04,0.3705,0.4251,0.3600,0.4000,842913
2015-12-31,0.3650,0.3900,0.3650,0.3700,1040409
2015-12-30,0.3700,0.3788,0.3610,0.3699,875612
2015-12-29,0.3710,0.3790,0.3626,0.3696,1282490
2015-12-28,0.3785,0.3880,0.3750,0.3770,749401
2015-12-24,0.3990,0.3990,0.3812,0.3900,215770
2015-12-23,0.3800,0.3969,0.3715,0.3900,680518
2015-12-22,0.4080,0.4099,0.3720,0.3751,888993
2015-12-21,0.4061,0.4160,0.3911,0.4000,838318
2015-12-18,0.4201,0.4300,0.4051,0.4051,922829
2015-12-17,0.4500,0.4500,0.4220,0.4255,309807
2015-12-16,0.4175,0.4202,0.4103,0.4150,388997
2015-12-15,0.4105,0.4699,0.4060,0.4175,1243486
2015-12-14,0.4299,0.4399,0.4050,0.4060,528094
2015-12-11,0.4271,0.4399,0.4050,0.4051,415943
2015-12-10,0.4400,0.4497,0.4270,0.4400,281408
2015-12-09,0.4500,0.4700,0.4400,0.4400,379563
2015-12-08,0.4100,0.4698,0.4056,0.4599,416387
2015-12-07,0.4290,0.4380,0.4000,0.4080,421866
2015-12-04,0.4100,0.4299,0.4021,0.4230,500454
2015-12-03,0.4599,0.4599,0.4016,0.4240,1239944
2015-12-02,0.4669,0.4669,0.4500,0.4546,406816
2015-12-01,0.4800,0.4800,0.4600,0.4626,380848
2015-11-30,0.4700,0.4899,0.4655,0.4675,422303
2015-11-27,0.4900,0.4919,0.4656,0.4719,391434
2015-11-25,0.4655,0.5150,0.4655,0.4863,285844
2015-11-24,0.4736,0.4985,0.4700,0.4799,378737
2015-11-23,0.4651,0.4750,0.4600,0.4736,480914
2015-11-20,0.4990,0.4999,0.4750,0.4750,323383
2015-11-19,0.4950,0.5099,0.4810,0.4810,1516677
2015-11-18,0.4799,0.4900,0.4740,0.4800,242112
2015-11-17,0.4700,0.4898,0.4665,0.4799,677119
2015-11-16,0.4900,0.4960,0.4600,0.4800,912621
2015-11-13,0.5099,0.5099,0.4811,0.4878,975621
2015-11-12,0.4900,0.5032,0.4900,0.4999,522295
2015-11-11,0.4880,0.4999,0.4800,0.4831,407833
2015-11-10,0.5110,0.5196,0.4810,0.4811,1145007
2015-11-09,0.5300,0.5319,0.5110,0.5113,737913
2015-11-06,0.5399,0.5550,0.5200,0.5201,878071
2015-11-05,0.5400,0.5410,0.5201,0.5400,1061443
2015-11-04,0.5280,0.5500,0.5103,0.5350,1088904
2015-11-03,0.5300,0.5410,0.5210,0.5330,361583
2015-11-02,0.5600,0.5600,0.5050,0.5293,890874
2015-10-30,0.5700,0.5800,0.5250,0.5251,469867
2015-10-29,0.5300,0.6000,0.5300,0.5410,479255
2015-10-28,0.5160,0.5399,0.5100,0.5252,996931
2015-10-27,0.5500,0.5511,0.5100,0.5150,844722
2015-10-26,0.5995,0.6000,0.5203,0.5400,1422229
2015-10-23,0.5900,0.6275,0.5200,0.5437,4316725
2015-10-22,0.7140,0.7249,0.6700,0.6725,393632
2015-10-21,0.7120,0.7300,0.6900,0.6988,694885
2015-10-20,0.7490,0.7490,0.6900,0.6999,510061
2015-10-19,0.7300,0.7500,0.7128,0.7400,354823
2015-10-16,0.7300,0.7450,0.7101,0.7175,296773
2015-10-15,0.7100,0.7300,0.6900,0.7300,183414
2015-10-14,0.7190,0.7399,0.6626,0.7100,329919
2015-10-13,0.6900,0.7115,0.6836,0.7100,242270
2015-10-12,0.7120,0.7199,0.6600,0.6801,240023
2015-10-09,0.7400,0.7400,0.7019,0.7202,170006
2015-10-08,0.6900,0.7500,0.6900,0.7397,456200
2015-10-07,0.6680,0.7200,0.6300,0.7100,484593
2015-10-06,0.7050,0.7050,0.6500,0.6783,306442
2015-10-05,0.6800,0.7200,0.6500,0.6999,460082
2015-10-02,0.5626,0.6425,0.5626,0.6424,358290
2015-10-01,0.6096,0.6377,0.5750,0.5899,322199
2015-09-30,0.5810,0.6349,0.5701,0.6001,184944
2015-09-29,0.6320,0.6343,0.5720,0.5720,287492
2015-09-28,0.6661,0.6740,0.6330,0.6404,367940
2015-09-25,0.7240,0.7240,0.6550,0.6790,617802
2015-09-24,0.7250,0.7298,0.6700,0.6950,483768
2015-09-23,0.7480,0.7790,0.7026,0.7390,395328
2015-09-22,0.7899,0.7899,0.6899,0.7401,835938
2015-09-21,0.7300,0.8000,0.7200,0.7849,1614479
2015-09-18,0.6510,0.7200,0.6510,0.7189,689162
2015-09-17,0.6600,0.6795,0.6303,0.6600,338600
2015-09-16,0.6478,0.6600,0.6250,0.6600,189985
2015-09-15,0.6400,0.6600,0.6200,0.6475,189574
2015-09-14,0.6250,0.6496,0.6213,0.6389,89291
2015-09-11,0.6673,0.6673,0.6200,0.6400,151303
2015-09-10,0.6600,0.6700,0.6130,0.6630,515846
2015-09-09,0.5595,0.6800,0.5433,0.6600,921279
2015-09-08,0.5490,0.5592,0.5400,0.5500,124708
2015-09-04,0.5398,0.5400,0.5181,0.5400,265268
2015-09-03,0.5300,0.5580,0.5200,0.5200,209985
2015-09-02,0.5500,0.5596,0.5300,0.5300,206926
2015-09-01,0.5500,0.5700,0.5254,0.5400,292857
2015-08-31,0.5400,0.5600,0.5400,0.5575,285881
2015-08-28,0.5500,0.5580,0.5200,0.5400,264064
2015-08-27,0.5100,0.5350,0.5002,0.5200,461985
2015-08-26,0.5005,0.5200,0.4800,0.4900,370241
2015-08-25,0.5480,0.5480,0.4903,0.5000,909624
2015-08-24,0.5250,0.5500,0.5000,0.5300,434663
2015-08-21,0.5500,0.5500,0.5250,0.5350,342148
2015-08-20,0.5650,0.5775,0.5300,0.5300,266551
2015-08-19,0.5700,0.5880,0.5400,0.5500,209933
2015-08-18,0.5750,0.5950,0.5600,0.5600,264383
2015-08-17,0.5540,0.5700,0.5458,0.5700,146925
2015-08-14,0.5580,0.5700,0.5301,0.5699,403108
2015-08-13,0.5500,0.5799,0.5500,0.5540,584612
2015-08-12,0.5900,0.5900,0.5476,0.5476,621304
2015-08-11,0.5940,0.6190,0.5800,0.5900,185556
2015-08-10,0.6150,0.6200,0.5750,0.5750,258469
2015-08-07,0.5900,0.6100,0.5800,0.5900,266854
2015-08-06,0.5900,0.6188,0.5750,0.5750,262995
2015-08-05,0.5980,0.6254,0.5700,0.5750,241669
2015-08-04,0.6000,0.6300,0.5800,0.5800,163273
2015-08-03,0.6500,0.6589,0.5800,0.5900,448559
2015-07-31,0.5900,0.6497,0.5900,0.6301,123238
2015-07-30,0.6510,0.6798,0.6100,0.6220,318574
2015-07-29,0.6550,0.6800,0.6500,0.6500,525354
2015-07-28,0.5800,0.6610,0.5800,0.6400,1007920
2015-07-27,0.5500,0.5700,0.5300,0.5649,648523
2015-07-24,0.5800,0.5800,0.5300,0.5400,1060290
2015-07-23,0.6000,0.6050,0.5560,0.5898,906743
2015-07-22,0.6200,0.6499,0.5900,0.5910,1144763
2015-07-21,0.6250,0.6366,0.6040,0.6086,592709
2015-07-20,0.6600,0.6899,0.6000,0.6250,833177
2015-07-17,0.6400,0.6980,0.6400,0.6550,517779
2015-07-16,0.6725,0.6990,0.6450,0.6500,272017
2015-07-15,0.6900,0.7150,0.6650,0.6700,564990
2015-07-14,0.7000,0.7197,0.6650,0.6985,440521
2015-07-13,0.6700,0.7100,0.6620,0.7100,914577
2015-07-10,0.6400,0.6774,0.6400,0.6700,460051
2015-07-09,0.6350,0.6400,0.6300,0.6320,337466
2015-07-08,0.6215,0.6400,0.6200,0.6300,154791
2015-07-07,0.6700,0.6700,0.6210,0.6210,347683
2015-07-06,0.6800,0.7089,0.6500,0.6500,448322
2015-07-02,0.7000,0.7355,0.6601,0.6625,835656
2015-07-01,0.6800,0.7100,0.6600,0.6900,519985
2015-06-30,0.6500,0.6700,0.6315,0.6600,664062
2015-06-29,0.6400,0.6900,0.6229,0.6470,1181196
